Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:40:16,2021-08-19 21:40:17,0.460s,PASSED
if (from.equals(to)),Chrome 92.0.4515.159,,,2021-08-19 21:40:17,2021-08-19 21:40:17,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:40:17,2021-08-19 21:40:20,3.426s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/input__applyBtn""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:40:20,2021-08-19 21:40:21,0.542s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:40:21,2021-08-19 21:40:21,0.397s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyBtn""))",Chrome 92.0.4515.159,,,2021-08-19 21:40:21,2021-08-19 21:40:22,0.978s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList/reset/1"")",Chrome 92.0.4515.159,,,2021-08-19 21:40:22,2021-08-19 21:40:23,0.922s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:40:23,2021-08-19 21:40:25,1.524s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:40:25,2021-08-19 21:40:25,0.560s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:40:25,2021-08-19 21:40:26,0.926s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:40:26,2021-08-19 21:40:27,0.569s,PASSED
"uncheck(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_All_leaveList_chkSearchFilter_checkbo_a698f3""))",Chrome 92.0.4515.159,,,2021-08-19 21:40:27,2021-08-19 21:40:27,0.364s,PASSED
"check(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Pending Approval_leaveListchkSearchFilter""))",Chrome 92.0.4515.159,,,2021-08-19 21:40:27,2021-08-19 21:40:27,0.379s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Taken_btnSearch""))",Chrome 92.0.4515.159,,,2021-08-19 21:40:27,2021-08-19 21:40:28,0.848s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/th_Date""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:40:28,2021-08-19 21:40:29,0.954s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:40:29,2021-08-19 21:40:30,0.419s,PASSED
"if (days.equals(""""))",Chrome 92.0.4515.159,,,2021-08-19 21:40:30,2021-08-19 21:40:30,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:40:30,2021-08-19 21:40:32,1.978s,PASSED
,,,,,,,
Test Cases/Apply Leave,Chrome 92.0.4515.159,,,2021-08-19 21:40:34,2021-08-19 21:41:08,34.218s,PASSED
"com.database.mysql.connectDB(""localhost"", ""orangehrm_mysql"", ""3306"", ""root"", null)",Chrome 92.0.4515.159,,,2021-08-19 21:40:34,2021-08-19 21:40:34,0.004s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave_request` WHERE `emp_number`=3 AND `date_applied`='2021-09-02' AND `leave_type_id` = 3"")",Chrome 92.0.4515.159,,,2021-08-19 21:40:34,2021-08-19 21:40:34,0.004s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave` WHERE `emp_number` = 3 AND `leave_type_id`=3 and (`date`='2021-09-02' or `date`='2021-09-03') "")",Chrome 92.0.4515.159,,,2021-08-19 21:40:34,2021-08-19 21:40:34,0.004s,PASSED
com.database.mysql.closeDatabaseConnection(),Chrome 92.0.4515.159,,,2021-08-19 21:40:34,2021-08-19 21:40:34,0.000s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/dashboard"")",Chrome 92.0.4515.159,,,2021-08-19 21:40:34,2021-08-19 21:40:35,0.691s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/img""))",Chrome 92.0.4515.159,,,2021-08-19 21:40:35,2021-08-19 21:40:36,1.170s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/select_--Select--MarriageMaternityPersonalS_480ad7""), ""3"", true)",Chrome 92.0.4515.159,,,2021-08-19 21:40:36,2021-08-19 21:40:37,1.261s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:40:37,2021-08-19 21:40:39,1.503s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:40:39,2021-08-19 21:40:39,0.451s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:40:39,2021-08-19 21:40:40,1.466s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:40:40,2021-08-19 21:40:41,0.561s,PASSED
if (from.equals(to)),Chrome 92.0.4515.159,,,2021-08-19 21:40:41,2021-08-19 21:40:41,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:40:41,2021-08-19 21:40:50,8.647s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/input__applyBtn""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:40:50,2021-08-19 21:40:50,0.325s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:40:50,2021-08-19 21:40:50,0.386s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyBtn""))",Chrome 92.0.4515.159,,,2021-08-19 21:40:50,2021-08-19 21:40:51,0.381s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList/reset/1"")",Chrome 92.0.4515.159,,,2021-08-19 21:40:51,2021-08-19 21:40:51,0.582s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:40:51,2021-08-19 21:40:53,1.534s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:40:53,2021-08-19 21:40:53,0.558s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:40:53,2021-08-19 21:40:55,1.656s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:40:55,2021-08-19 21:40:56,0.968s,PASSED
"uncheck(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_All_leaveList_chkSearchFilter_checkbo_a698f3""))",Chrome 92.0.4515.159,,,2021-08-19 21:40:56,2021-08-19 21:40:58,1.444s,PASSED
"check(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Pending Approval_leaveListchkSearchFilter""))",Chrome 92.0.4515.159,,,2021-08-19 21:40:58,2021-08-19 21:41:00,2.102s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Taken_btnSearch""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:00,2021-08-19 21:41:04,4.179s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/th_Date""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:41:04,2021-08-19 21:41:05,0.933s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:41:05,2021-08-19 21:41:05,0.575s,PASSED
"if (days.equals(""""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:05,2021-08-19 21:41:06,0.626s,PASSED
,,,,,,,
Test Cases/Apply Leave,Chrome 92.0.4515.159,,,2021-08-19 21:41:08,2021-08-19 21:41:36,27.083s,PASSED
"com.database.mysql.connectDB(""localhost"", ""orangehrm_mysql"", ""3306"", ""root"", null)",Chrome 92.0.4515.159,,,2021-08-19 21:41:09,2021-08-19 21:41:09,0.052s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave_request` WHERE `emp_number`=3 AND `date_applied`='2021-09-02' AND `leave_type_id` = 3"")",Chrome 92.0.4515.159,,,2021-08-19 21:41:09,2021-08-19 21:41:09,0.008s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave` WHERE `emp_number` = 3 AND `leave_type_id`=3 and (`date`='2021-09-02' or `date`='2021-09-03') "")",Chrome 92.0.4515.159,,,2021-08-19 21:41:09,2021-08-19 21:41:09,0.000s,PASSED
com.database.mysql.closeDatabaseConnection(),Chrome 92.0.4515.159,,,2021-08-19 21:41:09,2021-08-19 21:41:09,0.004s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/dashboard"")",Chrome 92.0.4515.159,,,2021-08-19 21:41:09,2021-08-19 21:41:10,0.829s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/img""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:10,2021-08-19 21:41:11,1.708s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/select_--Select--MarriageMaternityPersonalS_480ad7""), ""3"", true)",Chrome 92.0.4515.159,,,2021-08-19 21:41:11,2021-08-19 21:41:13,1.202s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:41:13,2021-08-19 21:41:14,1.541s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:41:14,2021-08-19 21:41:15,0.485s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:41:15,2021-08-19 21:41:16,1.520s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:41:16,2021-08-19 21:41:17,0.458s,PASSED
if (from.equals(to)),Chrome 92.0.4515.159,,,2021-08-19 21:41:17,2021-08-19 21:41:17,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:41:17,2021-08-19 21:41:25,8.753s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/input__applyBtn""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:41:25,2021-08-19 21:41:26,0.358s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:41:26,2021-08-19 21:41:26,0.419s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyBtn""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:26,2021-08-19 21:41:27,0.368s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList/reset/1"")",Chrome 92.0.4515.159,,,2021-08-19 21:41:27,2021-08-19 21:41:27,0.544s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:41:27,2021-08-19 21:41:29,1.490s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:41:29,2021-08-19 21:41:29,0.546s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:41:29,2021-08-19 21:41:30,0.917s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:41:30,2021-08-19 21:41:31,0.543s,PASSED
"uncheck(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_All_leaveList_chkSearchFilter_checkbo_a698f3""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:31,2021-08-19 21:41:31,0.385s,PASSED
"check(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Pending Approval_leaveListchkSearchFilter""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:31,2021-08-19 21:41:31,0.373s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Taken_btnSearch""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:31,2021-08-19 21:41:32,0.823s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/th_Date""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:41:32,2021-08-19 21:41:33,0.584s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:41:33,2021-08-19 21:41:33,0.413s,PASSED
"if (days.equals(""""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:33,2021-08-19 21:41:33,0.349s,PASSED
,,,,,,,
Test Cases/Apply Leave,Chrome 92.0.4515.159,,,2021-08-19 21:41:36,2021-08-19 21:42:04,28.694s,PASSED
"com.database.mysql.connectDB(""localhost"", ""orangehrm_mysql"", ""3306"", ""root"", null)",Chrome 92.0.4515.159,,,2021-08-19 21:41:36,2021-08-19 21:41:36,0.008s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave_request` WHERE `emp_number`=3 AND `date_applied`='2021-09-02' AND `leave_type_id` = 3"")",Chrome 92.0.4515.159,,,2021-08-19 21:41:36,2021-08-19 21:41:36,0.000s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave` WHERE `emp_number` = 3 AND `leave_type_id`=3 and (`date`='2021-09-02' or `date`='2021-09-03') "")",Chrome 92.0.4515.159,,,2021-08-19 21:41:36,2021-08-19 21:41:36,0.004s,PASSED
com.database.mysql.closeDatabaseConnection(),Chrome 92.0.4515.159,,,2021-08-19 21:41:36,2021-08-19 21:41:36,0.000s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/dashboard"")",Chrome 92.0.4515.159,,,2021-08-19 21:41:36,2021-08-19 21:41:36,0.444s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/img""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:36,2021-08-19 21:41:37,1.009s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/select_--Select--MarriageMaternityPersonalS_480ad7""), ""3"", true)",Chrome 92.0.4515.159,,,2021-08-19 21:41:37,2021-08-19 21:41:38,1.234s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:41:38,2021-08-19 21:41:40,1.470s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:41:40,2021-08-19 21:41:40,0.462s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:41:40,2021-08-19 21:41:42,1.503s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:41:42,2021-08-19 21:41:42,0.583s,PASSED
if (from.equals(to)),Chrome 92.0.4515.159,,,2021-08-19 21:41:42,2021-08-19 21:41:42,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:41:42,2021-08-19 21:41:51,8.744s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/input__applyBtn""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:41:51,2021-08-19 21:41:51,0.336s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:41:51,2021-08-19 21:41:52,0.389s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyBtn""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:52,2021-08-19 21:41:53,0.874s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList/reset/1"")",Chrome 92.0.4515.159,,,2021-08-19 21:41:53,2021-08-19 21:41:54,0.930s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:41:54,2021-08-19 21:41:55,1.497s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:41:55,2021-08-19 21:41:56,0.568s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:41:56,2021-08-19 21:41:57,0.922s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:41:57,2021-08-19 21:41:57,0.547s,PASSED
"uncheck(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_All_leaveList_chkSearchFilter_checkbo_a698f3""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:57,2021-08-19 21:41:58,0.391s,PASSED
"check(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Pending Approval_leaveListchkSearchFilter""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:58,2021-08-19 21:41:58,0.384s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Taken_btnSearch""))",Chrome 92.0.4515.159,,,2021-08-19 21:41:58,2021-08-19 21:41:59,0.819s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/th_Date""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:41:59,2021-08-19 21:42:00,0.913s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:42:00,2021-08-19 21:42:00,0.402s,PASSED
"if (days.equals(""""))",Chrome 92.0.4515.159,,,2021-08-19 21:42:00,2021-08-19 21:42:00,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:42:00,2021-08-19 21:42:02,2.142s,PASSED
,,,,,,,
Test Cases/Apply Leave,Chrome 92.0.4515.159,,,2021-08-19 21:42:04,2021-08-19 21:42:33,28.675s,PASSED
"com.database.mysql.connectDB(""localhost"", ""orangehrm_mysql"", ""3306"", ""root"", null)",Chrome 92.0.4515.159,,,2021-08-19 21:42:04,2021-08-19 21:42:04,0.012s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave_request` WHERE `emp_number`=3 AND `date_applied`='2021-09-02' AND `leave_type_id` = 3"")",Chrome 92.0.4515.159,,,2021-08-19 21:42:04,2021-08-19 21:42:04,0.004s,PASSED
"com.database.mysql.execute(""DELETE FROM `ohrm_leave` WHERE `emp_number` = 3 AND `leave_type_id`=3 and (`date`='2021-09-02' or `date`='2021-09-03') "")",Chrome 92.0.4515.159,,,2021-08-19 21:42:04,2021-08-19 21:42:04,0.000s,PASSED
com.database.mysql.closeDatabaseConnection(),Chrome 92.0.4515.159,,,2021-08-19 21:42:04,2021-08-19 21:42:04,0.004s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/dashboard"")",Chrome 92.0.4515.159,,,2021-08-19 21:42:04,2021-08-19 21:42:05,0.384s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/img""))",Chrome 92.0.4515.159,,,2021-08-19 21:42:05,2021-08-19 21:42:06,0.993s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/select_--Select--MarriageMaternityPersonalS_480ad7""), ""3"", true)",Chrome 92.0.4515.159,,,2021-08-19 21:42:06,2021-08-19 21:42:07,1.218s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:42:07,2021-08-19 21:42:08,1.486s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:42:08,2021-08-19 21:42:09,0.464s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:42:09,2021-08-19 21:42:10,1.495s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyleavetxtToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:42:10,2021-08-19 21:42:11,0.460s,PASSED
if (from.equals(to)),Chrome 92.0.4515.159,,,2021-08-19 21:42:11,2021-08-19 21:42:11,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-19 21:42:11,2021-08-19 21:42:20,9.064s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/input__applyBtn""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:42:20,2021-08-19 21:42:20,0.334s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:42:20,2021-08-19 21:42:21,0.432s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input__applyBtn""))",Chrome 92.0.4515.159,,,2021-08-19 21:42:21,2021-08-19 21:42:22,1.045s,PASSED
"navigateToUrl(""http://localhost/orangehrm/symfony/web/index.php/leave/viewMyLeaveList/reset/1"")",Chrome 92.0.4515.159,,,2021-08-19 21:42:22,2021-08-19 21:42:23,0.895s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), from)",Chrome 92.0.4515.159,,,2021-08-19 21:42:23,2021-08-19 21:42:24,1.526s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_From_leaveListcalFromDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:42:24,2021-08-19 21:42:25,0.456s,PASSED
"setText(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), to)",Chrome 92.0.4515.159,,,2021-08-19 21:42:25,2021-08-19 21:42:26,0.931s,PASSED
"sendKeys(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_To_leaveListcalToDate""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-08-19 21:42:26,2021-08-19 21:42:26,0.445s,PASSED
"uncheck(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_All_leaveList_chkSearchFilter_checkbo_a698f3""))",Chrome 92.0.4515.159,,,2021-08-19 21:42:26,2021-08-19 21:42:26,0.412s,PASSED
"check(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Pending Approval_leaveListchkSearchFilter""))",Chrome 92.0.4515.159,,,2021-08-19 21:42:26,2021-08-19 21:42:27,0.388s,PASSED
"click(findTestObject(""Object Repository/Apply Leave/Page_OrangeHRM/input_Taken_btnSearch""))",Chrome 92.0.4515.159,,,2021-08-19 21:42:27,2021-08-19 21:42:28,0.796s,PASSED
"scrollToElement(findTestObject(""Apply Leave/Page_OrangeHRM/th_Date""), 0)",Chrome 92.0.4515.159,,,2021-08-19 21:42:28,2021-08-19 21:42:29,0.935s,PASSED
takeScreenshot(),Chrome 92.0.4515.159,,,2021-08-19 21:42:29,2021-08-19 21:42:29,0.409s,PASSED
"if (days.equals(""""))",Chrome 92.0.4515.159,,,2021-08-19 21:42:29,2021-08-19 21:42:29,0.000s,PASSED
